"Restaurant ID","Restaurant name","Subzone","City","Overview","Metric","15 Jun, 2026"
"22687388","House Of Dalchini","Varthur Main Road, Whitefield","Bengaluru","Customer segmentation","Dinner orders","0"
"22687388","House Of Dalchini","Varthur Main Road, Whitefield","Bengaluru","Customer segmentation","Late night orders","0"
"22687388","House Of Dalchini","Varthur Main Road, Whitefield","Bengaluru","Ads","Sales from ads (Rs)","0"
"22687388","House Of Dalchini","Varthur Main Road, Whitefield","Bengaluru","Ads","Ads CTR (%)","4.7"
"22687388","House Of Dalchini","Varthur Main Road, Whitefield","Bengaluru","Ads","Ads impressions","193"
"22687388","House Of Dalchini","Varthur Main Road, Whitefield","Bengaluru","Ads","Ads menu opens","9"
"22687388","House Of Dalchini","Varthur Main Road, Whitefield","Bengaluru","Ads","Ads orders","0"
"22687388","House Of Dalchini","Varthur Main Road, Whitefield","Bengaluru","Ads","Ads spend (Rs)","90.04237747192383"
"22687388","House Of Dalchini","Varthur Main Road, Whitefield","Bengaluru","Ads","Ads ROI","0"
"22687388","House Of Dalchini","Varthur Main Road, Whitefield","Bengaluru","Offers","Orders with offers","507.45"
"22687388","House Of Dalchini","Varthur Main Road, Whitefield","Bengaluru","Offers","Gross sales from offers (Rs)","1"
"22687388","House Of Dalchini","Varthur Main Road, Whitefield","Bengaluru","Offers","Discount given (Rs)","83.55000305175781"
"22687388","House Of Dalchini","Varthur Main Road, Whitefield","Bengaluru","Offers","Effective discount (%)","16.464676528113035"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Sales","Delivered orders","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Sales","Sales (Rs)","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Sales","Market share (%)","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer experience","Average rating","3.892400026321411"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer experience","Rated orders","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer experience","Bad orders","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer experience","Rejected orders","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer experience","KPT+10 delayed orders","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer experience","Poor rated orders","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer experience","Total complaints","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer experience","Non-refunded complaints","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer experience","Total complaints - Poor packaging","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer experience","Total complaints - Poor quality","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer experience","Total complaints - Wrong order","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer experience","Total complaints - Missing items","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer experience","Self logs other ors","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer experience","Lost sales (Rs)","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer experience","Online %","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer experience","Offline time (in hours)","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer experience","KPT (in minutes)","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer experience","FOR accuracy (%)","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer funnel","Impressions","190"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer funnel","Impressions to menu (%)","8.4"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer funnel","Menu opens","16"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer funnel","Menu to cart (%)","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer funnel","Cart builds","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer funnel","Cart to orders (%)","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer funnel","Placed Orders","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer segmentation","New user orders","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer segmentation","Repeat user orders","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer segmentation","Lapsed user orders","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer segmentation","Breakfast orders","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer segmentation","Lunch orders","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer segmentation","Snacks orders","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer segmentation","Dinner orders","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Customer segmentation","Late night orders","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Ads","Sales from ads (Rs)","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Ads","Ads CTR (%)","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Ads","Ads impressions","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Ads","Ads menu opens","1"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Ads","Ads orders","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Ads","Ads spend (Rs)","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Ads","Ads ROI","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Offers","Orders with offers","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Offers","Gross sales from offers (Rs)","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Offers","Discount given (Rs)","0"
"20426801","Chickpet Donne Biryani House","Tumkur Locality","Tumkur","Offers","Effective discount (%)","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Sales","Delivered orders","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Sales","Sales (Rs)","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Sales","Market share (%)","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer experience","Average rating","3.683799982070923"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer experience","Rated orders","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer experience","Bad orders","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer experience","Rejected orders","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer experience","KPT+10 delayed orders","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer experience","Poor rated orders","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer experience","Total complaints","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer experience","Non-refunded complaints","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer experience","Total complaints - Poor packaging","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer experience","Total complaints - Poor quality","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer experience","Total complaints - Wrong order","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer experience","Total complaints - Missing items","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer experience","Self logs other ors","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer experience","Lost sales (Rs)","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer experience","Online %","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer experience","Offline time (in hours)","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer experience","KPT (in minutes)","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer experience","FOR accuracy (%)","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer funnel","Impressions","208"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer funnel","Impressions to menu (%)","4.3"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer funnel","Menu opens","9"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer funnel","Menu to cart (%)","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer funnel","Cart builds","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer funnel","Cart to orders (%)","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer funnel","Placed Orders","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer segmentation","New user orders","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer segmentation","Repeat user orders","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer segmentation","Lapsed user orders","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer segmentation","Breakfast orders","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer segmentation","Lunch orders","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer segmentation","Snacks orders","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer segmentation","Dinner orders","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Customer segmentation","Late night orders","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Ads","Sales from ads (Rs)","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Ads","Ads CTR (%)","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Ads","Ads impressions","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Ads","Ads menu opens","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Ads","Ads orders","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Ads","Ads spend (Rs)","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Ads","Ads ROI","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Offers","Orders with offers","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Offers","Gross sales from offers (Rs)","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Offers","Discount given (Rs)","0"
"20558203","Bikaner Express","Gomti Nagar","Lucknow","Offers","Effective discount (%)","0"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Sales","Delivered orders","21"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Sales","Sales (Rs)","7119.2998046875"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Sales","Market share (%)","0"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer experience","Average rating","3.9112000465393066"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer experience","Rated orders","0"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer experience","Bad orders","1"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer experience","Rejected orders","0"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer experience","KPT+10 delayed orders","0"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer experience","Poor rated orders","0"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer experience","Total complaints","1"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer experience","Non-refunded complaints","1"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer experience","Total complaints - Poor packaging","0"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer experience","Total complaints - Poor quality","1"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer experience","Total complaints - Wrong order","0"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer experience","Total complaints - Missing items","0"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer experience","Self logs other ors","0"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer experience","Lost sales (Rs)","0"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer experience","Online %","100"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer experience","Offline time (in hours)","0"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer experience","KPT (in minutes)","16.9556"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer experience","FOR accuracy (%)","95.2"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer funnel","Impressions","3417"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer funnel","Impressions to menu (%)","6"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer funnel","Menu opens","205"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer funnel","Menu to cart (%)","34.6"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer funnel","Cart builds","71"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer funnel","Cart to orders (%)","29.6"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer funnel","Placed Orders","21"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer segmentation","New user orders","8"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer segmentation","Repeat user orders","10"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer segmentation","Lapsed user orders","3"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer segmentation","Breakfast orders","0"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer segmentation","Lunch orders","7"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer segmentation","Snacks orders","1"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer segmentation","Dinner orders","13"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Customer segmentation","Late night orders","0"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Ads","Sales from ads (Rs)","5680.8"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Ads","Ads CTR (%)","5.9"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Ads","Ads impressions","2416"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Ads","Ads menu opens","142"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Ads","Ads orders","17"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Ads","Ads spend (Rs)","968.2966613769531"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Ads","Ads ROI","8.45505342170424"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Offers","Orders with offers","6288.3"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Offers","Gross sales from offers (Rs)","19"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Offers","Discount given (Rs)","3454.699996948242"
"20919286","Deccan Platters","Koramangala 6th Block","Bengaluru","Offers","Effective discount (%)","54.938538305266526"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Sales","Delivered orders","2"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Sales","Sales (Rs)","898"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Sales","Market share (%)","0"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer experience","Average rating","4"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer experience","Rated orders","0"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer experience","Bad orders","1"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer experience","Rejected orders","0"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer experience","KPT+10 delayed orders","0"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer experience","Poor rated orders","0"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer experience","Total complaints","1"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer experience","Non-refunded complaints","0"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer experience","Total complaints - Poor packaging","0"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer experience","Total complaints - Poor quality","1"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer experience","Total complaints - Wrong order","1"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer experience","Total complaints - Missing items","1"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer experience","Self logs other ors","0"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer experience","Lost sales (Rs)","0"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer experience","Online %","100"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer experience","Offline time (in hours)","0"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer experience","KPT (in minutes)","14.45"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer experience","FOR accuracy (%)","100"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer funnel","Impressions","795"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer funnel","Impressions to menu (%)","6.4"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer funnel","Menu opens","51"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer funnel","Menu to cart (%)","9.8"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer funnel","Cart builds","5"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer funnel","Cart to orders (%)","40"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer funnel","Placed Orders","2"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer segmentation","New user orders","2"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer segmentation","Repeat user orders","0"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer segmentation","Lapsed user orders","0"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer segmentation","Breakfast orders","0"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer segmentation","Lunch orders","1"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer segmentation","Snacks orders","0"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer segmentation","Dinner orders","1"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Customer segmentation","Late night orders","0"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Ads","Sales from ads (Rs)","409.25"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Ads","Ads CTR (%)","7.9"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Ads","Ads impressions","597"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Ads","Ads menu opens","47"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Ads","Ads orders","1"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Ads","Ads spend (Rs)","219.9237289428711"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Ads","Ads ROI","2.3871912436350953"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Offers","Orders with offers","898"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Offers","Gross sales from offers (Rs)","2"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Offers","Discount given (Rs)","202"
"21676789","Cabaana Kitchen & Bar","Preet Vihar","Delhi NCR","Offers","Effective discount (%)","22.494432071269486"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Sales","Delivered orders","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Sales","Sales (Rs)","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Sales","Market share (%)","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer experience","Average rating","4.188799858093262"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer experience","Rated orders","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer experience","Bad orders","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer experience","Rejected orders","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer experience","KPT+10 delayed orders","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer experience","Poor rated orders","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer experience","Total complaints","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer experience","Non-refunded complaints","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer experience","Total complaints - Poor packaging","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer experience","Total complaints - Poor quality","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer experience","Total complaints - Wrong order","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer experience","Total complaints - Missing items","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer experience","Self logs other ors","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer experience","Lost sales (Rs)","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer experience","Online %","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer experience","Offline time (in hours)","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer experience","KPT (in minutes)","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer experience","FOR accuracy (%)","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer funnel","Impressions","64"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer funnel","Impressions to menu (%)","7.8"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer funnel","Menu opens","5"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer funnel","Menu to cart (%)","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer funnel","Cart builds","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer funnel","Cart to orders (%)","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer funnel","Placed Orders","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer segmentation","New user orders","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer segmentation","Repeat user orders","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer segmentation","Lapsed user orders","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer segmentation","Breakfast orders","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer segmentation","Lunch orders","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer segmentation","Snacks orders","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer segmentation","Dinner orders","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Customer segmentation","Late night orders","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Ads","Sales from ads (Rs)","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Ads","Ads CTR (%)","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Ads","Ads impressions","2"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Ads","Ads menu opens","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Ads","Ads orders","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Ads","Ads spend (Rs)","2076.72900390625"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Ads","Ads ROI","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Offers","Orders with offers","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Offers","Gross sales from offers (Rs)","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Offers","Discount given (Rs)","0"
"22057806","Soups & Troops","Versova, Andheri West","Mumbai","Offers","Effective discount (%)","0"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Sales","Delivered orders","7"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Sales","Sales (Rs)","3499.550048828125"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Sales","Market share (%)","0"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer experience","Average rating","4.4506001472473145"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer experience","Rated orders","1"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer experience","Bad orders","0"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer experience","Rejected orders","0"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer experience","KPT+10 delayed orders","0"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer experience","Poor rated orders","0"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer experience","Total complaints","0"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer experience","Non-refunded complaints","0"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer experience","Total complaints - Poor packaging","0"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer experience","Total complaints - Poor quality","0"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer experience","Total complaints - Wrong order","0"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer experience","Total complaints - Missing items","0"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer experience","Self logs other ors","0"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer experience","Lost sales (Rs)","0"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer experience","Online %","93.49"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer experience","Offline time (in hours)","0"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer experience","KPT (in minutes)","12.5343"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer experience","FOR accuracy (%)","100"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer funnel","Impressions","515"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer funnel","Impressions to menu (%)","12.8"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer funnel","Menu opens","66"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer funnel","Menu to cart (%)","16.7"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer funnel","Cart builds","11"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer funnel","Cart to orders (%)","63.6"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer funnel","Placed Orders","7"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer segmentation","New user orders","5"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer segmentation","Repeat user orders","2"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer segmentation","Lapsed user orders","0"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer segmentation","Breakfast orders","0"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer segmentation","Lunch orders","4"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer segmentation","Snacks orders","2"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer segmentation","Dinner orders","1"
